sep=,
imagehere,name,label,price
59\0\38.jpg,中トロ,59,297
78\0\464.jpg,ホタテ,78,253
5\0\548.jpg,シマアジ,5,253
12\0\794.jpg,イクラ軍艦,12,253
81\0\698.jpg,まぐろ,81,198
44\0\1425.jpg,サーモン,44,198
54\0\188.jpg,鯛,54,198
6\0\498.jpg,炙り穴子,6,198
19\0\1346.jpg,赤海老,19,198
19\0\1347.jpg,海老,19,165
62\0\308.jpg,とびこ軍艦,62,165
52\0\306.jpg,天然スルメイカ,52,220
19\0\1348.jpg,赤えび,19,165
81\0\699.jpg,まぐろ,81,110
1\0\369.jpg,びん長まぐろ,1,110
44\0\1426.jpg,サーモン,44,110
44\0\1427.jpg,とろサーモン,44,110
19\0\1349.jpg,えび,19,110
11\0\552.jpg,真いか,11,110
26\0\369.jpg,天然かつお,26,165
55\0\500.jpg,生たこ,55,121
60\0\435.jpg,つぶ貝,60,165
78\0\465.jpg,ほたて,78,220
5\0\549.jpg,国産あじ,5,165
15\0\373.jpg,国産〆いわし,15,110
6\0\499.jpg,煮穴子,6,121
17\0\401.jpg,うなぎ,17,220
44\0\1428.jpg,とろサーモン塩炙り,44,110
12\0\795.jpg,特盛いくら,12,330
68\0\431.jpg,ねぎとろ軍艦,68,110
62\0\309.jpg,とびこ軍艦,62,110
12\0\796.jpg,いくら,12,165
52\0\307.jpg,天然スルメイカ,52,220
19\0\1350.jpg,赤えび,19,165
81\0\700.jpg,まぐろ,81,110
1\0\370.jpg,びん長まぐろ,1,110
44\0\1429.jpg,サーモン,44,110
44\0\1430.jpg,とろサーモン,44,110
19\0\1351.jpg,えび,19,110
11\0\553.jpg,真いか,11,110
26\0\370.jpg,天然かつお,26,165
55\0\501.jpg,生たこ,55,121
60\0\436.jpg,つぶ貝,60,165
78\0\466.jpg,ほたて,78,220
5\0\550.jpg,国産あじ,5,165
15\0\374.jpg,国産〆いわし,15,110
6\0\500.jpg,煮穴子,6,121
17\0\402.jpg,うなぎ,17,220
44\0\1431.jpg,とろサーモン塩炙り,44,110
12\0\797.jpg,特盛いくら,12,330
68\0\432.jpg,ねぎとろ軍艦,68,110
62\0\310.jpg,とびこ軍艦,62,110
12\0\798.jpg,いくら,12,165
52\0\308.jpg,天然スルメイカ,52,220
19\0\1352.jpg,赤えび,19,165
81\0\701.jpg,まぐろ,81,110
1\0\371.jpg,びん長まぐろ,1,110
44\0\1432.jpg,サーモン,44,110
44\0\1433.jpg,とろサーモン,44,110
19\0\1353.jpg,えび,19,110
11\0\554.jpg,真いか,11,110
26\0\371.jpg,天然かつお,26,165
55\0\502.jpg,生たこ,55,121
60\0\437.jpg,つぶ貝,60,165
78\0\467.jpg,ほたて,78,220
5\0\551.jpg,国産あじ,5,165
15\0\375.jpg,国産〆いわし,15,110
6\0\501.jpg,煮穴子,6,121
17\0\403.jpg,うなぎ,17,220
44\0\1434.jpg,とろサーモン塩炙り,44,110
12\0\799.jpg,特盛いくら,12,330
68\0\433.jpg,ねぎとろ軍艦,68,110
62\0\311.jpg,とびこ軍艦,62,110
12\0\800.jpg,いくら,12,165
52\0\309.jpg,天然スルメイカ,52,220
19\0\1354.jpg,赤えび,19,165
81\0\702.jpg,まぐろ,81,110
1\0\372.jpg,びん長まぐろ,1,110
44\0\1435.jpg,サーモン,44,110
44\0\1436.jpg,とろサーモン,44,110
19\0\1355.jpg,えび,19,110
11\0\555.jpg,真いか,11,110
26\0\372.jpg,天然かつお,26,165
55\0\503.jpg,生たこ,55,121
60\0\438.jpg,つぶ貝,60,165
78\0\468.jpg,ほたて,78,220
5\0\552.jpg,国産あじ,5,165
15\0\376.jpg,国産〆いわし,15,110
6\0\502.jpg,煮穴子,6,121
17\0\404.jpg,うなぎ,17,220
44\0\1437.jpg,とろサーモン塩炙り,44,110
12\0\801.jpg,特盛いくら,12,330
68\0\434.jpg,ねぎとろ軍艦,68,110
62\0\312.jpg,とびこ軍艦,62,110
12\0\802.jpg,いくら,12,165
55\1\1.jpg,たこ天,55,1200
6\1\67.jpg,穴子天,6,1500
77\0\45.jpg,寒ぶりの握り,77,350
14\0\80.jpg,いなり,14,99
19\0\1356.jpg,えび,19,110
11\0\556.jpg,いか,11,110
57\0\116.jpg,玉子,57,110
68\0\435.jpg,ねぎとろ,68,110
68\0\436.jpg,月見ねぎとろ,68,110
68\0\437.jpg,山芋ねぎとろ,68,110
81\0\703.jpg,まぐろ,81,165
19\0\1357.jpg,甘えび,19,165
55\0\504.jpg,たこ,55,165
19\0\1358.jpg,生えび,19,165
70\0\56.jpg,はまち,70,165
60\0\439.jpg,つぶ貝,60,165
5\0\553.jpg,あじ,5,165
11\0\557.jpg,上いか,11,220
19\0\1359.jpg,えび天握り,19,220
54\0\189.jpg,真鯛,54,220
19\0\1360.jpg,大えび,19,220
12\0\803.jpg,いくら,12,275
4\0\124.jpg,赤貝,4,275
20\0\167.jpg,えんがわ,20,275
19\0\1361.jpg,天然赤えび,19,330
17\0\405.jpg,うなぎ,17,440
18\0\125.jpg,うに,18,440
25\0\69.jpg,数の子,25,440
54\0\190.jpg,鯛茶漬け,54,770
59\0\39.jpg,中トロ,59,297
78\0\469.jpg,ホタテ,78,253
5\0\554.jpg,シマアジ,5,253
12\0\804.jpg,イクラ軍艦,12,253
81\0\704.jpg,まぐろ,81,198
44\0\1438.jpg,サーモン,44,198
54\0\191.jpg,鯛,54,198
6\0\503.jpg,炙り穴子,6,198
19\0\1362.jpg,赤海老,19,198
19\0\1363.jpg,海老,19,165
62\0\313.jpg,とびこ軍艦,62,165
81\0\705.jpg,まぐろ,81,110
19\0\1364.jpg,えび,19,110
19\0\1365.jpg,生えび,19,110
19\0\1366.jpg,甘えび,19,110
11\0\558.jpg,いか,11,110
55\0\505.jpg,たこ,55,110
26\0\373.jpg,かつお,26,110
68\0\438.jpg,ねぎとろ,68,110
68\0\439.jpg,月見ねぎとろ,68,110
68\0\440.jpg,山芋ねぎとろ,68,110
14\0\81.jpg,いなり,14,110
70\0\57.jpg,はまち,70,220
11\0\559.jpg,上いか,11,220
6\0\504.jpg,煮穴子,6,220
5\0\555.jpg,あじ,5,220
19\0\1367.jpg,えび天握り,19,220
20\0\168.jpg,えんがわ,20,220
60\0\440.jpg,つぶ貝,60,220
54\0\192.jpg,真鯛,54,220
19\0\1368.jpg,大えび,19,220
12\0\805.jpg,いくら,12,220
4\0\125.jpg,赤貝,4,330
19\0\1369.jpg,天然赤えび,19,330
18\0\126.jpg,うに,18,440
25\0\70.jpg,数の子,25,440
17\0\406.jpg,うなぎ,17,440
49\0\16.jpg,ぼら白子,49,980
19\0\1370.jpg,えび天,19,160
14\0\82.jpg,いなり,14,110
44\0\1439.jpg,鮭,44,140
44\0\1440.jpg,サーモンユッケ,44,693
19\0\1371.jpg,海老天むす,19,330
19\0\1372.jpg,エビ,19,200
19\0\1373.jpg,大串エビ,19,300
41\0\308.jpg,ガリ〆鯖,41,390
5\0\556.jpg,あじたま,5,290
19\0\1374.jpg,えび天,19,160
14\0\83.jpg,いなり,14,110
44\0\1441.jpg,鮭,44,140
6\1\68.jpg,煮穴子,6,1200
6\0\505.jpg,穴子,6,700
18\0\127.jpg,ウニ,18,900
19\0\1375.jpg,えび天,19,160
14\0\84.jpg,いなり,14,110
44\0\1442.jpg,鮭,44,140
19\0\1376.jpg,えび天,19,160
14\0\85.jpg,いなり,14,110
44\0\1443.jpg,鮭,44,140
57\0\117.jpg,味付玉子,57,110
6\1\69.jpg,あなご天定食,6,1200
19\0\1377.jpg,えび天,19,160
14\0\86.jpg,いなり,14,110
44\0\1444.jpg,鮭,44,140
68\0\441.jpg,ねぎとろ,68,220
6\0\506.jpg,上穴子,6,550
57\0\118.jpg,玉子,57,66
44\0\1445.jpg,サーモン,44,66
44\0\1446.jpg,炙りサーモン,44,66
11\0\560.jpg,いか,11,66
55\0\506.jpg,たこ,55,66
41\0\309.jpg,〆サバ,41,66
26\0\374.jpg,かつお,26,66
15\0\377.jpg,いわし,15,132
5\0\557.jpg,あじ,5,132
19\0\1378.jpg,海老,19,132
39\0\105.jpg,こはだ,39,132
19\0\1379.jpg,甘えび,19,132
20\0\169.jpg,えんがわ,20,132
19\0\1380.jpg,特大赤海老,19,176
33\0\56.jpg,金目鯛,33,176
6\0\507.jpg,あなご,6,176
54\0\193.jpg,たい,54,176
78\0\470.jpg,ほたて,78,176
12\0\806.jpg,いくら,12,176
30\0\91.jpg,かんぱち,30,176
41\0\310.jpg,さば棒すし,41,220
44\0\1447.jpg,サーモン押し寿司,44,220
60\0\441.jpg,つぶ貝,60,330
4\0\126.jpg,赤貝,4,330
9\0\46.jpg,あわび,9,330
19\0\1381.jpg,ぼたんえび,19,550
18\1\68.jpg,うに,18,1078
41\1\69.jpg,さば棒すし,41,1650
44\1\39.jpg,サーモン押し寿司,44,1320
6\1\70.jpg,あなごめし上,6,2250
55\0\507.jpg,たこ,55,450
57\0\119.jpg,玉子,57,132
14\0\87.jpg,いなり,14,132
19\0\1382.jpg,湯がしえび,19,198
19\0\1383.jpg,生えび,19,198
4\0\127.jpg,赤貝,4,264
20\0\170.jpg,えんがわ,20,330
44\0\1448.jpg,サーモンとろ,44,396
25\0\71.jpg,数の子,25,528
17\0\407.jpg,うなぎ,17,528
18\0\128.jpg,うに,18,528
57\0\120.jpg,玉子,57,132
14\0\88.jpg,いなり,14,132
19\0\1384.jpg,湯がしえび,19,198
19\0\1385.jpg,生えび,19,198
4\0\128.jpg,赤貝,4,264
25\0\72.jpg,数の子,25,528
17\0\408.jpg,うなぎ,17,528
57\0\121.jpg,玉子,57,132
14\0\89.jpg,いなり,14,132
19\0\1386.jpg,湯がしえび,19,198
19\0\1387.jpg,生えび,19,198
4\0\129.jpg,赤貝,4,264
20\0\171.jpg,えんがわ,20,330
19\0\1388.jpg,甘えび,19,330
55\0\508.jpg,生たこ,55,330
44\0\1449.jpg,サーモンとろ,44,396
25\0\73.jpg,数の子,25,528
17\0\409.jpg,うなぎ,17,528
18\0\129.jpg,うに,18,528
57\0\122.jpg,玉子,57,132
14\0\90.jpg,いなり,14,132
19\0\1389.jpg,生えび,19,198
4\0\130.jpg,赤貝,4,264
20\0\172.jpg,えんがわ,20,330
17\0\410.jpg,うなぎ,17,528
52\0\310.jpg,天然スルメイカ,52,220
19\0\1390.jpg,赤えび,19,165
81\0\706.jpg,まぐろ,81,110
1\0\373.jpg,びん長まぐろ,1,110
44\0\1450.jpg,サーモン,44,110
44\0\1451.jpg,とろサーモン,44,110
19\0\1391.jpg,えび,19,110
11\0\561.jpg,真いか,11,110
26\0\375.jpg,天然かつお,26,165
55\0\509.jpg,生たこ,55,121
60\0\442.jpg,つぶ貝,60,165
78\0\471.jpg,ほたて,78,220
5\0\558.jpg,国産あじ,5,165
15\0\378.jpg,国産〆いわし,15,110
6\0\508.jpg,煮穴子,6,121
17\0\411.jpg,うなぎ,17,220
44\0\1452.jpg,とろサーモン塩炙り,44,110
12\0\807.jpg,特盛いくら,12,330
68\0\442.jpg,ねぎとろ軍艦,68,110
62\0\314.jpg,とびこ軍艦,62,110
12\0\808.jpg,いくら,12,165
19\0\1392.jpg,えび,19,110
44\0\1453.jpg,サーモン,44,190
81\0\707.jpg,まぐろ,81,190
70\0\58.jpg,はまち,70,190
54\0\194.jpg,鯛茶漬け,54,770
59\0\40.jpg,中トロ,59,297
78\0\472.jpg,ホタテ,78,253
5\0\559.jpg,シマアジ,5,253
12\0\809.jpg,イクラ軍艦,12,253
81\0\708.jpg,まぐろ,81,198
44\0\1454.jpg,サーモン,44,198
54\0\195.jpg,鯛,54,198
6\0\509.jpg,炙り穴子,6,198
19\0\1393.jpg,赤海老,19,198
19\0\1394.jpg,海老,19,165
62\0\315.jpg,とびこ軍艦,62,165
52\0\311.jpg,天然スルメイカ,52,220
19\0\1395.jpg,赤えび,19,165
81\0\709.jpg,まぐろ,81,110
1\0\374.jpg,びん長まぐろ,1,110
44\0\1455.jpg,サーモン,44,110
44\0\1456.jpg,とろサーモン,44,110
19\0\1396.jpg,えび,19,110
11\0\562.jpg,真いか,11,110
26\0\376.jpg,天然かつお,26,165
55\0\510.jpg,生たこ,55,121
60\0\443.jpg,つぶ貝,60,165
78\0\473.jpg,ほたて,78,220
5\0\560.jpg,国産あじ,5,165
15\0\379.jpg,国産〆いわし,15,110
6\0\510.jpg,煮穴子,6,121
17\0\412.jpg,うなぎ,17,220
44\0\1457.jpg,とろサーモン塩炙り,44,110
12\0\810.jpg,特盛いくら,12,330
68\0\443.jpg,ねぎとろ軍艦,68,110
62\0\316.jpg,とびこ軍艦,62,110
12\0\811.jpg,いくら,12,165
52\0\312.jpg,天然スルメイカ,52,220
19\0\1397.jpg,赤えび,19,165
81\0\710.jpg,まぐろ,81,110
1\0\375.jpg,びん長まぐろ,1,110
44\0\1458.jpg,サーモン,44,110
44\0\1459.jpg,とろサーモン,44,110
19\0\1398.jpg,えび,19,110
11\0\563.jpg,真いか,11,110
26\0\377.jpg,天然かつお,26,165
55\0\511.jpg,生たこ,55,121
60\0\444.jpg,つぶ貝,60,165
78\0\474.jpg,ほたて,78,220
5\0\561.jpg,国産あじ,5,165
15\0\380.jpg,国産〆いわし,15,110
6\0\511.jpg,煮穴子,6,121
17\0\413.jpg,うなぎ,17,220
44\0\1460.jpg,とろサーモン塩炙り,44,110
12\0\812.jpg,特盛いくら,12,330
68\0\444.jpg,ねぎとろ軍艦,68,110
62\0\317.jpg,とびこ軍艦,62,110
12\0\813.jpg,いくら,12,165
52\0\313.jpg,天然スルメイカ,52,220
19\0\1399.jpg,赤えび,19,165
81\0\711.jpg,まぐろ,81,110
1\0\376.jpg,びん長まぐろ,1,110
44\0\1461.jpg,サーモン,44,110
44\0\1462.jpg,とろサーモン,44,110
19\0\1400.jpg,えび,19,110
11\0\564.jpg,真いか,11,110
26\0\378.jpg,天然かつお,26,165
55\0\512.jpg,生たこ,55,121
60\0\445.jpg,つぶ貝,60,165
78\0\475.jpg,ほたて,78,220
5\0\562.jpg,国産あじ,5,165
15\0\381.jpg,国産〆いわし,15,110
6\0\512.jpg,煮穴子,6,121
17\0\414.jpg,うなぎ,17,220
44\0\1463.jpg,とろサーモン塩炙り,44,110
12\0\814.jpg,特盛いくら,12,330
68\0\445.jpg,ねぎとろ軍艦,68,110
62\0\318.jpg,とびこ軍艦,62,110
12\0\815.jpg,いくら,12,165
52\0\314.jpg,天然スルメイカ,52,220
19\0\1401.jpg,赤えび,19,165
81\0\712.jpg,まぐろ,81,110
1\0\377.jpg,びん長まぐろ,1,110
44\0\1464.jpg,サーモン,44,110
44\0\1465.jpg,とろサーモン,44,110
19\0\1402.jpg,えび,19,110
11\0\565.jpg,真いか,11,110
26\0\379.jpg,天然かつお,26,165
55\0\513.jpg,生たこ,55,121
60\0\446.jpg,つぶ貝,60,165
78\0\476.jpg,ほたて,78,220
5\0\563.jpg,国産あじ,5,165
15\0\382.jpg,国産〆いわし,15,110
6\0\513.jpg,煮穴子,6,121
17\0\415.jpg,うなぎ,17,220
44\0\1466.jpg,とろサーモン塩炙り,44,110
12\0\816.jpg,特盛いくら,12,330
68\0\446.jpg,ねぎとろ軍艦,68,110
62\0\319.jpg,とびこ軍艦,62,110
12\0\817.jpg,いくら,12,165
19\0\1403.jpg,えび天,19,160
14\0\91.jpg,いなり,14,110
44\0\1467.jpg,鮭,44,140
19\0\1404.jpg,えび天,19,160
14\0\92.jpg,いなり,14,110
44\0\1468.jpg,鮭,44,140
71\0\2.jpg,はもしゃぶ,71,990
54\0\196.jpg,鯛茶漬け,54,770
59\0\41.jpg,中トロ,59,297
78\0\477.jpg,ホタテ,78,253
5\0\564.jpg,シマアジ,5,253
12\0\818.jpg,イクラ軍艦,12,253
81\0\713.jpg,まぐろ,81,198
44\0\1469.jpg,サーモン,44,198
54\0\197.jpg,鯛,54,198
6\0\514.jpg,炙り穴子,6,198
19\0\1405.jpg,赤海老,19,198
19\0\1406.jpg,海老,19,165
62\0\320.jpg,とびこ軍艦,62,165
52\0\315.jpg,天然スルメイカ,52,220
19\0\1407.jpg,赤えび,19,165
81\0\714.jpg,まぐろ,81,110
1\0\378.jpg,びん長まぐろ,1,110
44\0\1470.jpg,サーモン,44,110
44\0\1471.jpg,とろサーモン,44,110
19\0\1408.jpg,えび,19,110
11\0\566.jpg,真いか,11,110
26\0\380.jpg,天然かつお,26,165
55\0\514.jpg,生たこ,55,121
60\0\447.jpg,つぶ貝,60,165
78\0\478.jpg,ほたて,78,220
5\0\565.jpg,国産あじ,5,165
15\0\383.jpg,国産〆いわし,15,110
6\0\515.jpg,煮穴子,6,121
17\0\416.jpg,うなぎ,17,220
44\0\1472.jpg,とろサーモン塩炙り,44,110
12\0\819.jpg,特盛いくら,12,330
68\0\447.jpg,ねぎとろ軍艦,68,110
62\0\321.jpg,とびこ軍艦,62,110
12\0\820.jpg,いくら,12,165
19\0\1409.jpg,えび天,19,160
14\0\93.jpg,いなり,14,110
44\0\1473.jpg,鮭,44,140
19\0\1410.jpg,えび天,19,160
14\0\94.jpg,いなり,14,110
44\0\1474.jpg,鮭,44,140
19\0\1411.jpg,海老玉,19,830
11\0\567.jpg,いか玉,11,780
19\0\1412.jpg,えび天,19,160
14\0\95.jpg,いなり,14,110
44\0\1475.jpg,鮭,44,140
19\0\1413.jpg,えび天,19,160
14\0\96.jpg,いなり,14,110
44\0\1476.jpg,鮭,44,140
52\0\316.jpg,天然スルメイカ,52,220
19\0\1414.jpg,赤えび,19,165
81\0\715.jpg,まぐろ,81,110
1\0\379.jpg,びん長まぐろ,1,110
44\0\1477.jpg,サーモン,44,110
44\0\1478.jpg,とろサーモン,44,110
19\0\1415.jpg,えび,19,110
11\0\568.jpg,真いか,11,110
26\0\381.jpg,天然かつお,26,165
55\0\515.jpg,生たこ,55,121
60\0\448.jpg,つぶ貝,60,165
78\0\479.jpg,ほたて,78,220
5\0\566.jpg,国産あじ,5,165
15\0\384.jpg,国産〆いわし,15,110
6\0\516.jpg,煮穴子,6,121
17\0\417.jpg,うなぎ,17,220
44\0\1479.jpg,とろサーモン塩炙り,44,110
12\0\821.jpg,特盛いくら,12,330
68\0\448.jpg,ねぎとろ軍艦,68,110
62\0\322.jpg,とびこ軍艦,62,110
12\0\822.jpg,いくら,12,165
41\0\311.jpg,炙り〆鯖,41,438
45\0\60.jpg,子持ちししゃも,45,328
41\0\312.jpg,炙り〆鯖,41,438
81\0\716.jpg,まぐろ握り,81,438
81\0\717.jpg,炙りまぐろ握り,81,438
81\0\718.jpg,漬けまぐろ握り,81,438
54\0\198.jpg,真鯛握り,54,438
44\0\1480.jpg,サーモン握り,44,328
44\0\1481.jpg,炙りサーモン握り,44,328
44\0\1482.jpg,サーモンマヨ握り,44,328
45\0\61.jpg,子持ちししゃも,45,328
19\1\55.jpg,車海老,19,1450
27\0\85.jpg,カニ味噌,27,308
19\0\1416.jpg,海老串,19,308
69\0\5.jpg,のどぐろ丸干し,69,308
19\0\1417.jpg,えび天,19,160
14\0\97.jpg,いなり,14,110
44\0\1483.jpg,鮭,44,140
45\0\62.jpg,子持ちししゃも,45,440
55\0\516.jpg,タコわさび,55,385
17\1\40.jpg,鰻せいろ,17,2695
41\0\313.jpg,〆サバ,41,935
41\0\314.jpg,炙り〆サバ,41,968
45\0\63.jpg,ししゃも,45,407
19\0\1418.jpg,海老チリ,19,693
19\0\1419.jpg,海老マヨ,19,715
55\0\517.jpg,たこ唐揚げ,55,605
44\0\1484.jpg,サーモンの箱寿司,44,620
44\0\1485.jpg,サーモンの箱寿司,44,620
57\0\123.jpg,半熟たまご,57,110
54\0\199.jpg,鯛あら煮,54,700
14\0\98.jpg,いなり寿司,14,300
41\0\315.jpg,しめさば,41,462
71\0\3.jpg,ハモ寿司,71,600
11\0\569.jpg,合いかも,11,120
19\0\1420.jpg,有頭赤海老,19,180
45\0\64.jpg,ししゃも,45,100
54\0\200.jpg,鯛茶漬け,54,990
30\0\92.jpg,カンパチ,30,880
84\0\8.jpg,芽ネギ,84,660
59\1\5.jpg,中トロ,59,2200
21\1\14.jpg,大トロ,21,2600
19\0\1421.jpg,ボイルエビ,19,880
12\1\14.jpg,生いくら,12,1100
34\0\0.jpg,クエ,34,880
33\1\13.jpg,金目鯛煮付け,33,1650
81\0\719.jpg,まぐろ（赤身）,81,500
42\0\3.jpg,さより,42,500
19\0\1422.jpg,えび,19,500
18\1\69.jpg,うに,18,1000
40\1\1.jpg,サザエ,40,1000
59\1\6.jpg,中トロ祭,59,1980
81\1\150.jpg,マグロ祭,81,2090
81\0\720.jpg,マグロ三昧,81,970
81\0\721.jpg,マグロトロ三昧,81,930
44\0\1486.jpg,サーモン三昧,44,560
77\0\46.jpg,ブリ三昧,77,690
19\0\1423.jpg,エビ三昧,19,660
12\0\823.jpg,イクラ,12,510
68\0\449.jpg,ネギトロ,68,250
18\0\130.jpg,生ウニ,18,320
27\0\86.jpg,カニづくし,27,220
27\0\87.jpg,カニミソ,27,160
6\1\71.jpg,穴子箱寿司,6,1500
41\1\70.jpg,さば棒寿し,41,2000
28\1\2.jpg,かれい唐揚げ,28,1500
6\1\72.jpg,穴子二段重,6,2200
75\1\5.jpg,ふぐざく,75,1300
54\0\201.jpg,鯛あら炊,54,800
19\0\1424.jpg,エビマヨ,19,780
81\0\722.jpg,山かけまぐろ,81,780
78\0\480.jpg,ホタテバター,78,850
54\0\202.jpg,鯛釜めし,54,850
11\0\570.jpg,イカ,11,770
19\0\1425.jpg,えび,19,770
11\1\4.jpg,豚・イカ天,11,1045
11\1\5.jpg,豚・いか,11,1000
19\1\56.jpg,豚・えび,19,1000
11\1\6.jpg,いか・えび,11,1000
78\1\1.jpg,えび・ホタテ,78,1166
71\0\4.jpg,はも湯引き,71,700
18\1\70.jpg,うに,18,2000
5\1\26.jpg,つりあじ,5,1000
26\0\382.jpg,かつお,26,800
56\1\2.jpg,太刀魚,56,1000
5\0\567.jpg,あじ,5,700
43\0\3.jpg,さんま（秋）,43,500
9\0\47.jpg,ボイルアワビ,9,800
54\0\203.jpg,鯛の頭,54,800
55\0\518.jpg,タコ天ぷら,55,480
54\0\204.jpg,鯛茶漬け,54,450
19\0\1426.jpg,えび天,19,160
14\0\99.jpg,いなり,14,110
44\0\1487.jpg,鮭,44,140
18\0\131.jpg,あれ うに,18,700
54\0\205.jpg,鯛めし,54,800
55\0\519.jpg,たこ天,55,800
19\0\1427.jpg,えび天,19,160
14\0\100.jpg,いなり,14,110
44\0\1488.jpg,鮭,44,140
41\1\71.jpg,鯖(さば),41,1320
41\1\72.jpg,さば棒寿司,41,1980
41\0\316.jpg,炙り〆サバ,41,429
45\0\65.jpg,ししゃも,45,350
19\0\1428.jpg,海老マヨ,19,650
18\0\132.jpg,ウニ 一貫,18,350
44\0\1489.jpg,トロサーモン 一貫,44,170
30\0\93.jpg,カンパチ 一貫,30,170
19\0\1429.jpg,海老マヨ,19,790
81\1\151.jpg,まぐろづくし,81,1155
68\0\450.jpg,ネギトロ,68,435
41\1\73.jpg,ゴマさば,41,1100
68\0\451.jpg,ネギトロ,68,253
36\0\0.jpg,車海老お造り,36,790
55\1\2.jpg,生たこお造り,55,1690
41\1\74.jpg,魚蔵 さば寿司,41,2590
41\0\317.jpg,ゴマサバ,41,500
19\0\1430.jpg,・海老マヨ,19,715
57\0\124.jpg,玉子,57,143
55\0\520.jpg,タコ,55,143
44\0\1490.jpg,サーモン,44,220
5\0\568.jpg,アジ,5,275
15\0\385.jpg,イワシ,15,275
11\0\571.jpg,イカ,11,275
81\0\723.jpg,マグロ(赤身),81,275
19\0\1431.jpg,生海老,19,275
27\0\88.jpg,かにみそ,27,275
13\0\1.jpg,イサキの炙り,13,275
30\0\94.jpg,カンパチ,30,330
19\0\1432.jpg,大海老,19,330
19\0\1433.jpg,エビマヨ,19,330
20\0\173.jpg,エンガワ,20,330
54\0\206.jpg,タイ,54,330
14\0\101.jpg,南関いなり,14,330
25\0\74.jpg,かずのこ,25,330
78\0\481.jpg,ホタテ,78,385
12\0\824.jpg,いくら,12,385
72\0\7.jpg,ひらめ,72,385
30\0\95.jpg,カンパチ(腹),30,385
44\0\1491.jpg,トロサーモン,44,385
60\0\449.jpg,つぶ貝,60,385
6\0\517.jpg,生アナゴ,6,385
6\0\518.jpg,煮アナゴ,6,462
40\0\11.jpg,さざえ肝付き,40,462
18\0\133.jpg,生うに,18,550
59\0\42.jpg,生中トロ,59,550
5\0\569.jpg,アジフライ,5,550
29\1\1.jpg,カワハギ,29,4180
40\0\12.jpg,サザエ酢の物,40,770
6\1\73.jpg,穴子ちらし,6,1760
54\0\207.jpg,めんたいこ,54,630
87\0\1.jpg,対馬　ヤリイカ,87,330
4\0\131.jpg,唐津　赤貝,4,660
54\0\208.jpg,甘鯛,54,660
23\0\6.jpg,帆立貝柱,23,500
56\0\3.jpg,太刀魚紫蘇,56,400
31\0\10.jpg,鱚,31,500
30\1\0.jpg,ごまかんぱち,30,1280
55\0\521.jpg,タコぶつ,55,550
44\0\1492.jpg,飲めるサーモン,44,328
18\0\134.jpg,うにく,18,638
55\0\522.jpg,生たこ梅肉,55,242
5\0\570.jpg,アジ,5,286
12\0\825.jpg,イクラ,12,330
11\0\572.jpg,剣イカ,11,440
18\0\135.jpg,生ウニ,18,550
77\0\47.jpg,ぶり,77,150
77\0\48.jpg,ぶりトロ,77,200
30\0\96.jpg,かんぱち,30,150
30\0\97.jpg,かんぱちトロ,30,200
40\0\13.jpg,さざえ,40,250
5\0\571.jpg,しまあじ,5,250
5\0\572.jpg,真あじ,5,250
9\0\48.jpg,北九州あわび,9,400
72\0\8.jpg,ひらめ,72,250
20\0\174.jpg,ひらめえんがわ,20,350
75\0\5.jpg,とらふぐ,75,450
19\0\1434.jpg,車えび,19,500
44\0\1493.jpg,生キングサーモン,44,150
44\0\1494.jpg,生キングサーモントロ,44,200
44\0\1495.jpg,生サーモン,44,100
44\0\1496.jpg,生サーモントロ,44,150
44\0\1497.jpg,生サーモン炙り,44,100
44\0\1498.jpg,生サーモントロ炙り,44,150
18\0\136.jpg,特上うに,18,500
12\0\826.jpg,山盛りいくら,12,400
25\0\75.jpg,数の子,25,200
11\0\573.jpg,やりいか,11,250
17\0\418.jpg,特大うなぎ,17,300
44\1\40.jpg,サーモンづくし,44,1100
18\1\71.jpg,生うに軍艦,18,1100
41\0\318.jpg,さば棒寿司,41,495
44\0\1499.jpg,飲めるサーモン,44,329
6\0\519.jpg,穴子押し,6,900
6\1\74.jpg,穴子ちらし,6,1800
57\0\125.jpg,玉子,57,132
14\0\102.jpg,いなり,14,132
19\0\1435.jpg,湯がしえび,19,198
19\0\1436.jpg,生えび,19,198
4\0\132.jpg,赤貝,4,264
20\0\175.jpg,えんがわ,20,330
55\0\523.jpg,生たこ,55,330
44\0\1500.jpg,サーモンとろ,44,396
25\0\76.jpg,数の子,25,528
17\0\419.jpg,うなぎ,17,528
18\0\137.jpg,うに,18,528
57\0\126.jpg,玉子,57,132
14\0\103.jpg,いなり,14,132
19\0\1437.jpg,生えび,19,198
4\0\133.jpg,赤貝,4,264
25\0\77.jpg,数の子,25,528
17\0\420.jpg,うなぎ,17,528
18\0\138.jpg,うに,18,528
81\0\724.jpg,まぐろユッケ,81,649
6\0\520.jpg,上穴子,6,481
57\0\127.jpg,玉子,57,85
55\0\524.jpg,たこ,55,85
11\0\574.jpg,いかがそ,11,85
44\0\1501.jpg,サーモン,44,85
11\0\575.jpg,いか,11,85
19\0\1438.jpg,海老,19,118
27\0\89.jpg,かにみそ,27,118
15\0\386.jpg,いわし,15,151
19\0\1439.jpg,甘えび,19,151
5\0\573.jpg,あじ,5,151
39\0\106.jpg,こはだ,39,151
41\0\319.jpg,〆さば,41,151
26\0\383.jpg,かつお,26,151
